Date,Day,ADR Model,ADR Conf,ADR Sess,ADR Mid Trans,ADR Mid Box,ADR Mid Session,ODR Model,ODR BOX,ODR CONFO,ODR TRUERUE,ODR Confirmation Time,ODR Max Ext,ODR Max Ret,odr_false_conf_time,odr_end_of_session_SD,ODR END OF SESSION LOCATION,ODR Mid Trans,ODR Mid Box,ODR Mid Session,RDR Model,RDR BOX,RDR IDR MID,RDR DR MID,RDR Conf,RDR Sess,ADR MID RDR Trans,ADR MID RDR BOX,ADR MID RDR SESSION
2008-05-23,Friday,DXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:30,2.3778,-0.3111,,0.6222,above,intact,intact,broken,UXP,RED,2.14,2.21,Short,TRUE,intact,intact,broken
2008-05-27,Tuesday,RC,Short,TRUE,broken,broken,broken,RX,GREEN,Short,TRUE,05:40,1.0492,-0.8852,,0.459,below,intact,intact,intact,DXP,RED,5.29,5.23,Long,FALSE,intact,intact,intact
2008-05-28,Wednesday,DXP,Long,TRUE,intact,intact,broken,UXP,RED,Short,TRUE,04:00,4.1061,1.6061,,3.3333,below,intact,broken,intact,RX,GREEN,0.49,0.62,Long,TRUE,intact,broken,intact
2008-05-29,Thursday,UXP,Short,TRUE,broken,broken,broken,RX,GREEN,Short,TRUE,05:05,1.4138,-0.5,,0.5345,below,broken,intact,broken,DX,GREEN,1.15,1.24,Long,FALSE,intact,intact,broken
2008-05-30,Friday,DXP,Long,FALSE,intact,intact,broken,DXP,RED,Long,TRUE,07:15,2.0172,0.3534,,1.4138,above,intact,broken,broken,UX,RED,0.66,0.62,Neutral,Neutral,intact,broken,broken
2008-06-02,Monday,RC,Long,FALSE,intact,intact,intact,DXP,RED,Long,FALSE,04:05,0.7872,-2.4894,06:15,-1.8511,below,intact,broken,intact,RX,GREEN,-0.93,-0.93,Long,TRUE,intact,intact,broken
2008-06-03,Tuesday,UXP,Short,TRUE,broken,broken,broken,D,GREEN,Long,FALSE,04:45,1.0909,-5.4545,07:25,-3.3182,below,broken,intact,intact,DXP,GREEN,-6.1,-6.01,Short,TRUE,broken,intact,intact
2008-06-04,Wednesday,DXP,Short,FALSE,broken,intact,broken,DX,RED,Short,TRUE,05:05,0.3896,-1.1169,,-0.5714,inside,broken,broken,broken,D,GREEN,-0.36,-0.34,Short,TRUE,broken,intact,broken
2008-06-05,Thursday,DXP,Short,TRUE,broken,broken,broken,U,GREEN,Long,FALSE,04:05,2.8,-1.4667,08:25,-1.2667,below,broken,intact,intact,UXP,RED,4.41,4.55,Short,FALSE,broken,intact,intact
2008-06-06,Friday,UXP,Short,FALSE,intact,broken,broken,RX,RED,Long,TRUE,04:15,4.8333,0.1,,4.3,above,intact,intact,intact,UXP,RED,8.48,8.57,Long,TRUE,intact,intact,intact
2008-06-09,Monday,UXP,Short,TRUE,broken,broken,broken,RX,GREEN,Short,TRUE,04:25,3.0135,-0.6622,,1.0541,below,intact,intact,intact,DXP,GREEN,2.18,2.24,Long,FALSE,intact,intact,broken
2008-06-10,Tuesday,DXP,Short,TRUE,broken,intact,broken,DXP,RED,Long,TRUE,06:00,3.3429,0.0571,,2.6286,above,intact,intact,broken,UXP,GREEN,2.07,1.96,Short,TRUE,intact,intact,broken
2008-06-11,Wednesday,DXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:30,4.4103,-0.3333,,2.1026,above,intact,intact,intact,UXP,GREEN,4.76,4.47,Long,FALSE,intact,intact,intact
2008-06-12,Thursday,UXP,Long,FALSE,intact,intact,intact,DXP,GREEN,Long,FALSE,04:40,0.4949,-3.1212,05:50,-1.4545,below,intact,intact,broken,DXP,GREEN,-2.39,-2.33,Short,FALSE,intact,intact,broken
2008-06-13,Friday,UXP,Short,FALSE,broken,broken,broken,D,RED,Short,FALSE,04:00,4.7813,-2.4063,04:35,0.6875,below,broken,intact,intact,DXP,GREEN,6.64,7.04,Long,TRUE,broken,intact,intact
2008-06-16,Monday,RC,Long,FALSE,intact,intact,broken,DXP,GREEN,Long,TRUE,04:40,7.1034,0.4138,,5.5517,above,intact,intact,broken,UXP,RED,13.86,14.03,Short,TRUE,intact,intact,broken
2008-06-17,Tuesday,DXP,Short,FALSE,broken,intact,broken,UXP,GREEN,Short,TRUE,04:40,3.24,0.64,,2.52,below,intact,broken,broken,DX,GREEN,0.64,0.61,Neutral,Neutral,intact,broken,broken
2008-06-18,Wednesday,DX,Long,FALSE,broken,intact,intact,UXP,GREEN,Long,TRUE,06:15,2.4082,0.1224,,2.1429,above,broken,intact,broken,UX,GREEN,0.24,0.12,Long,FALSE,intact,intact,broken
2008-06-19,Thursday,UXP,Short,TRUE,intact,broken,broken,RX,GREEN,Long,FALSE,04:15,1,-2.0182,06:35,-0.1818,inside,broken,broken,intact,DXP,RED,-4.01,-3.02,Short,TRUE,intact,broken,intact
2008-06-20,Friday,DXP,Long,FALSE,intact,intact,intact,UXP,GREEN,Short,FALSE,04:35,0.5098,-5.0196,06:00,-3.549,above,intact,intact,intact,UXP,GREEN,-6.62,-6.8,Short,TRUE,intact,intact,intact
2008-06-23,Monday,DXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,FALSE,04:00,2.2162,-2.1081,06:30,-0.1081,inside,broken,broken,broken,RX,GREEN,-0.6,-1.55,Long,TRUE,broken,intact,intact
2008-06-24,Tuesday,UXP,Short,TRUE,intact,broken,intact,RX,GREEN,Long,TRUE,04:30,0.886,-0.3684,,0.2807,above,broken,broken,broken,U,GREEN,-0.47,-0.6,Neutral,Neutral,broken,broken,broken
2008-06-25,Wednesday,RC,Short,FALSE,intact,intact,broken,UX,GREEN,Long,FALSE,04:15,0.9333,-2.6,05:30,-2.2667,below,intact,intact,intact,DXP,RED,-4.35,-4.42,Short,TRUE,intact,intact,intact
2008-06-26,Thursday,DXP,Short,TRUE,intact,intact,broken,DXP,GREEN,Long,TRUE,04:05,4.75,0.1111,,3.4722,above,intact,intact,intact,UXP,RED,10.25,10.26,Long,TRUE,intact,intact,intact
2008-06-27,Friday,UXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,07:20,0.3402,-0.4794,,-0.201,inside,broken,broken,broken,RC,GREEN,-0.5,-0.49,Long,TRUE,intact,intact,intact
2008-06-30,Monday,UXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:45,1.7101,-1.1014,,-0.4928,inside,broken,broken,intact,D,RED,-0.79,-0.96,Short,TRUE,intact,intact,broken
2008-07-01,Tuesday,DXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:00,2.2,-0.6,,1.6727,above,intact,intact,broken,UXP,RED,1.88,2.01,Short,TRUE,intact,intact,intact
2008-07-02,Wednesday,DXP,Long,TRUE,intact,intact,broken,UXP,RED,Short,FALSE,04:00,2.6286,-1.3143,04:50,2.2286,below,intact,intact,broken,DXP,GREEN,2.2,2.37,Long,TRUE,intact,intact,broken
2008-07-03,Thursday,UXP,Long,TRUE,intact,broken,intact,U,GREEN,Long,TRUE,04:00,2.8889,0.2,,1.4444,below,broken,broken,broken,RX,RED,-0.85,-1.02,Long,TRUE,broken,broken,broken
2008-07-04,Friday,UXP,Long,FALSE,intact,broken,broken,U,GREEN,Short,TRUE,04:35,4.1429,0.6,,3.7714,below,intact,intact,intact,DXP,GREEN,3.22,3.22,Long,FALSE,intact,intact,intact
2008-07-07,Monday,RC,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:00,4.2258,-0.3548,,0.1613,below,intact,intact,intact,DXP,GREEN,7.11,7.45,Short,FALSE,intact,intact,intact
2008-07-08,Tuesday,RC,Long,TRUE,intact,broken,intact,RX,RED,Short,TRUE,05:55,2.5464,0.0515,,2.1134,below,intact,intact,intact,DXP,RED,3.98,4.05,Short,TRUE,intact,intact,intact
2008-07-09,Wednesday,DXP,Short,FALSE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:00,2.6944,-0.7778,,1.25,above,broken,broken,broken,RX,RED,-0.64,-0.66,Short,TRUE,intact,intact,broken
2008-07-10,Thursday,RC,Short,TRUE,intact,intact,intact,DXP,RED,Long,FALSE,04:05,1.6471,-2.2353,05:30,-1.0882,inside,broken,intact,intact,UXP,RED,2.97,2.86,Long,TRUE,broken,broken,intact
2008-07-11,Friday,UXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:00,7.5128,0.3333,,6.4615,inside,intact,intact,intact,UXP,RED,9.23,9.53,Short,TRUE,intact,intact,intact
2008-07-14,Monday,DXP,Long,TRUE,intact,intact,broken,UXP,RED,Short,TRUE,04:00,1.8767,-0.1096,,0.4795,below,broken,broken,broken,U,GREEN,-1.56,-1.66,Short,TRUE,intact,intact,intact
2008-07-15,Tuesday,RC,Short,FALSE,broken,broken,broken,RX,RED,Long,TRUE,04:20,3.9524,0.2143,,3.0476,above,intact,broken,intact,RX,RED,-1.18,-1,Short,TRUE,intact,broken,intact
2008-07-16,Wednesday,DXP,Long,FALSE,broken,broken,broken,RX,RED,Short,TRUE,04:00,2.4651,-0.8488,,0.9535,below,broken,intact,intact,DXP,RED,0.56,0.68,Short,TRUE,broken,intact,intact
2008-07-17,Thursday,DXP,Long,FALSE,intact,intact,intact,DXP,GREEN,Long,FALSE,04:35,0.3298,-1.3936,06:45,0.2553,above,broken,intact,broken,UX,GREEN,1.08,1.24,Short,TRUE,intact,broken,broken
2008-07-18,Friday,DXP,Short,FALSE,broken,intact,broken,UXP,RED,Long,FALSE,04:40,1.6275,-5.098,08:05,-4.3725,below,broken,broken,broken,RX,GREEN,-0.79,-0.94,Short,TRUE,broken,broken,broken
2008-07-21,Monday,DXP,Short,FALSE,broken,broken,intact,RX,GREEN,Long,TRUE,04:35,0.7664,-0.6131,,0.2263,above,broken,intact,broken,DX,RED,-1.1,-1.15,Long,TRUE,broken,broken,broken
2008-07-22,Tuesday,UXP,Short,FALSE,broken,intact,broken,UXP,GREEN,Short,TRUE,06:00,0.8556,-0.7111,,0.5444,below,intact,intact,intact,DXP,RED,3.11,3.28,Short,TRUE,intact,intact,intact
2008-07-23,Wednesday,RC,Long,FALSE,intact,intact,intact,DXP,RED,Short,TRUE,04:35,3.2558,0.1163,,1.814,below,broken,broken,broken,RX,RED,-0.61,-0.56,Short,FALSE,intact,intact,broken
2008-07-24,Thursday,DXP,Short,TRUE,broken,intact,broken,UXP,GREEN,Short,FALSE,04:10,1.8846,-1.6154,05:45,-0.7308,inside,broken,broken,broken,D,RED,-0.24,-0.44,Short,FALSE,intact,broken,broken
2008-07-25,Friday,UXP,Short,FALSE,intact,intact,broken,UXP,GREEN,Short,TRUE,04:15,0.4909,-1.0727,,-0.3818,inside,intact,intact,intact,DXP,RED,4.14,4.25,Neutral,Neutral,broken,intact,intact
2008-07-28,Monday,RC,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:10,5.4348,-0.3043,,1.7826,above,broken,broken,broken,DXP,RED,-3.11,-3.09,Long,TRUE,intact,broken,broken
2008-07-29,Tuesday,UXP,Long,TRUE,broken,broken,broken,UXP,GREEN,Long,FALSE,04:40,1.5926,-6.6296,06:45,-5.7037,below,intact,intact,intact,DXP,RED,-10.69,-10.54,Short,TRUE,intact,intact,intact
2008-07-30,Wednesday,RC,Short,FALSE,broken,broken,broken,UXP,RED,Long,FALSE,04:10,0.9333,-3.7333,05:25,-0.9667,inside,intact,intact,broken,DXP,RED,-3.1,-2.82,Long,TRUE,broken,broken,broken
2008-07-31,Thursday,UXP,Long,TRUE,intact,broken,broken,RX,RED,Short,TRUE,04:15,2.0213,0.0851,,1.8085,below,broken,broken,intact,DXP,RED,2.71,2.55,Short,TRUE,broken,broken,intact
2008-08-01,Friday,DXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,FALSE,04:55,2.1,-1.825,06:45,-1.4,above,broken,intact,intact,UXP,GREEN,-7.25,-7.68,Neutral,Neutral,broken,broken,intact
2008-08-04,Monday,RC,Long,TRUE,broken,broken,intact,RX,RED,Short,TRUE,04:05,4.3725,-0.451,,3.1176,below,intact,intact,intact,DXP,GREEN,1.64,1.89,Short,TRUE,intact,intact,intact
2008-08-05,Tuesday,DXP,Long,FALSE,intact,intact,intact,DXP,RED,Short,TRUE,04:30,2.9688,-0.375,,0.9688,below,broken,broken,broken,RX,GREEN,-0.6,-0.75,Short,TRUE,broken,broken,broken
2008-08-06,Wednesday,DXP,Long,TRUE,intact,intact,broken,UXP,GREEN,Short,FALSE,04:30,1.2833,-1.7,05:50,-0.5833,inside,broken,broken,broken,U,GREEN,-1.3,-1.3,Short,TRUE,intact,intact,broken
2008-08-07,Thursday,DXP,Short,TRUE,broken,broken,intact,UX,GREEN,Long,TRUE,04:00,3.9492,-1.0339,,3,above,intact,intact,broken,UXP,RED,1.32,1.21,Short,TRUE,intact,intact,broken
2008-08-08,Friday,RC,Long,TRUE,broken,intact,intact,DXP,RED,Short,TRUE,04:20,1.8429,-0.1143,,0.8143,below,intact,intact,intact,DXP,RED,2.22,2.1,Short,TRUE,intact,intact,intact
2008-08-11,Monday,DX,Long,TRUE,intact,intact,broken,UXP,RED,Short,TRUE,04:20,1.925,-0.3,,0.6,below,broken,intact,intact,DXP,RED,2.68,2.62,Short,TRUE,broken,intact,intact
2008-08-12,Tuesday,DXP,Short,TRUE,intact,intact,intact,DXP,GREEN,Short,FALSE,04:20,3.1667,-2.9333,08:10,-1.2667,above,intact,intact,broken,UXP,RED,-3.29,-3.22,Short,TRUE,broken,broken,broken
2008-08-13,Wednesday,DXP,Long,FALSE,broken,intact,broken,UXP,GREEN,Short,TRUE,04:10,1.3125,-0.8333,,0.1042,below,broken,broken,intact,U,GREEN,-0.58,-0.66,Long,TRUE,intact,intact,intact
2008-08-14,Thursday,UXP,Long,FALSE,broken,broken,broken,U,GREEN,Long,FALSE,04:15,0.3971,-2.1176,05:35,-1.4118,below,intact,intact,broken,DXP,GREEN,-2.11,-2.04,Short,TRUE,broken,intact,broken
2008-08-15,Friday,DXP,Short,TRUE,intact,intact,intact,DXP,GREEN,Short,TRUE,04:05,0.9623,-0.6415,,0.5849,below,broken,intact,broken,DXP,RED,1.58,1.41,Short,FALSE,intact,intact,intact
2008-08-18,Monday,UXP,Long,TRUE,intact,intact,broken,UXP,RED,Short,TRUE,04:20,1.5,0.025,,1.05,below,intact,broken,intact,D,RED,-0.18,-0.27,Short,TRUE,broken,broken,intact
2008-08-19,Tuesday,DXP,Short,TRUE,intact,intact,intact,DXP,GREEN,Short,TRUE,04:20,2.5294,-1.6471,,1.4118,below,broken,broken,broken,RX,RED,-1.09,-1.45,Long,TRUE,intact,intact,broken
2008-08-20,Wednesday,UXP,Long,FALSE,intact,intact,broken,DXP,GREEN,Long,FALSE,04:00,4.775,-1.675,05:25,3.675,above,intact,intact,broken,UXP,GREEN,3.71,3.54,Short,TRUE,intact,intact,broken
2008-08-21,Thursday,DXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Short,FALSE,04:25,0.84,-4.28,05:50,-3.54,above,intact,intact,intact,UXP,RED,-5.99,-6,Long,TRUE,intact,intact,intact
2008-08-22,Friday,UXP,Short,TRUE,broken,intact,broken,UX,RED,Short,TRUE,04:05,8.913,0.3913,,6.5652,below,intact,intact,intact,DXP,RED,10.41,10.08,Short,TRUE,intact,intact,intact
2008-08-25,Monday,DXP,Short,FALSE,intact,intact,intact,UXP,GREEN,Long,TRUE,05:30,0.3115,-1.1967,,-0.8689,inside,broken,broken,broken,DX,RED,-1.64,-1.79,Long,TRUE,broken,broken,broken
2008-08-26,Tuesday,UXP,Short,TRUE,intact,broken,broken,RX,GREEN,Short,TRUE,04:15,3.8696,-0.2464,,1.029,below,broken,intact,broken,UXP,GREEN,-3.19,-3.02,Short,TRUE,broken,intact,broken
2008-08-27,Wednesday,DXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,05:20,2.3333,-0.2833,,2.0833,above,intact,intact,broken,UXP,RED,2.41,2.45,Short,TRUE,intact,intact,intact
2008-08-28,Thursday,RC,Long,TRUE,intact,intact,intact,UXP,RED,Short,FALSE,04:10,1.3429,-3,06:45,-2.2,above,intact,broken,intact,RX,RED,0,-0.63,Short,TRUE,intact,broken,broken
2008-08-29,Friday,DXP,Short,FALSE,intact,intact,broken,UXP,GREEN,Short,FALSE,04:55,2.48,-1.96,06:35,-1.4,above,intact,intact,broken,UXP,RED,-3.84,-3.96,Short,TRUE,intact,intact,broken
2008-09-01,Monday,DXP,Short,TRUE,intact,broken,intact,D,GREEN,Short,TRUE,04:25,6.7174,0.2826,,5.8478,below,intact,intact,intact,DXP,RED,10.03,10.31,Neutral,Neutral,intact,intact,intact
2008-09-02,Tuesday,DX,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:15,0.3285,-0.9061,,-0.4043,inside,broken,broken,intact,RC,GREEN,-0.7,-0.67,Long,TRUE,intact,intact,intact
2008-09-03,Wednesday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:20,0.4234,-0.8468,,-0.4865,inside,broken,broken,broken,RC,GREEN,-0.69,-0.55,Short,FALSE,intact,intact,intact
2008-09-04,Thursday,UXP,Short,TRUE,intact,broken,broken,D,GREEN,Long,TRUE,04:45,0.9125,-0.3875,,0.05,inside,broken,broken,intact,D,RED,-0.72,-0.7,Short,TRUE,broken,intact,intact
2008-09-05,Friday,DXP,Long,TRUE,broken,broken,intact,DX,RED,Short,TRUE,04:00,1.9123,-0.5614,,-0.193,inside,broken,broken,intact,RX,RED,0.25,0.54,Neutral,Neutral,broken,broken,intact
2008-09-08,Monday,UXP,Long,TRUE,broken,broken,intact,D,GREEN,Short,TRUE,04:10,1.8846,-0.3269,,0.0769,inside,broken,broken,intact,RX,RED,0.72,0.99,Short,TRUE,broken,broken,intact
2008-09-09,Tuesday,DX,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:15,2.6977,-0.093,,1.3488,below,intact,intact,intact,DXP,Neutral,2.95,2.9,Short,FALSE,intact,intact,intact
2008-09-10,Wednesday,DXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Short,TRUE,04:00,1.7895,-0.8816,,1.1053,below,broken,broken,broken,RC,GREEN,-0.38,-0.37,Long,FALSE,intact,intact,broken
2008-09-11,Thursday,DXP,Long,TRUE,broken,broken,intact,D,RED,Short,TRUE,04:25,0.8736,-0.1724,,-0.046,inside,broken,broken,broken,DX,RED,0.35,0.31,Short,TRUE,broken,broken,intact
2008-09-12,Friday,DX,Long,TRUE,broken,intact,intact,UXP,GREEN,Long,TRUE,05:40,0.5789,-1.1404,,-0.8596,inside,broken,broken,broken,U,GREEN,0.15,-0.04,Short,TRUE,broken,intact,broken
2008-09-15,Monday,DXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:00,12.1282,0.2821,,8.5897,below,intact,intact,intact,DXP,GREEN,6.48,6.51,Long,FALSE,intact,intact,intact
2008-09-16,Tuesday,DXP,Short,TRUE,intact,intact,intact,DXP,GREEN,Long,FALSE,06:00,0.2214,-1.5071,07:30,-0.8214,inside,broken,broken,broken,D,GREEN,-0.71,-0.7,Long,FALSE,intact,intact,broken
2008-09-17,Wednesday,UXP,Long,TRUE,intact,intact,broken,UXP,RED,Short,TRUE,04:25,1.375,-0.9625,,-0.35,inside,broken,broken,broken,DXP,GREEN,0.57,0.53,Long,FALSE,broken,broken,broken
2008-09-18,Thursday,UXP,Long,FALSE,intact,intact,broken,DXP,GREEN,Long,TRUE,04:20,10.8704,-0.0741,,9.1481,above,intact,intact,broken,UXP,RED,4.53,4.33,Short,TRUE,intact,broken,broken
2008-09-19,Friday,RC,Short,FALSE,broken,intact,broken,UX,GREEN,Short,FALSE,04:25,0.2456,-1.8596,05:55,-0.693,above,intact,intact,broken,UXP,RED,-2.69,-2.87,Short,TRUE,intact,intact,intact
2008-09-22,Monday,UX,Neutral,Neutral,intact,intact,intact,UXP,RED,Long,TRUE,04:10,7.5385,0.9231,,3.4872,above,intact,intact,intact,UXP,GREEN,5.05,4.97,Long,TRUE,intact,intact,intact
2008-09-23,Tuesday,UXP,Short,TRUE,broken,intact,intact,DXP,RED,Short,FALSE,05:05,0.9176,-1.8941,06:35,-0.7176,inside,broken,intact,broken,UXP,RED,-2.18,-2.4,Short,TRUE,broken,broken,broken
2008-09-24,Wednesday,DXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:00,1.8871,-1.2903,,1.4194,above,intact,broken,broken,UX,RED,0.53,0.35,Short,TRUE,intact,intact,broken
2008-09-25,Thursday,DXP,Long,TRUE,intact,intact,broken,UXP,RED,Short,TRUE,04:05,4.6552,0.2414,,3.7931,below,intact,intact,broken,DXP,GREEN,1.56,1.36,Long,TRUE,intact,broken,broken
2008-09-26,Friday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,05:05,0.6569,-0.7664,,-0.4088,inside,broken,broken,broken,D,GREEN,-0.3,-0.16,Long,TRUE,intact,intact,intact
2008-09-29,Monday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:00,2.2256,0.015,,1.4812,below,intact,intact,intact,DXP,RED,2.08,2.19,Short,TRUE,intact,intact,intact
2008-09-30,Tuesday,DXP,Long,FALSE,broken,intact,broken,DXP,GREEN,Long,TRUE,04:00,3.1517,-0.269,,1.8552,above,intact,intact,intact,UXP,GREEN,2.72,2.72,Long,TRUE,intact,intact,intact
2008-10-01,Wednesday,UXP,Short,TRUE,broken,broken,broken,DX,GREEN,Long,FALSE,04:35,0.9348,-2.9674,05:50,-2.4348,below,intact,intact,intact,DXP,RED,-3.7,-3.62,Short,FALSE,intact,intact,intact
2008-10-02,Thursday,UXP,Long,FALSE,intact,intact,intact,DXP,RED,Short,TRUE,04:40,0.3432,-0.8935,,-0.4083,inside,intact,intact,intact,DX,RED,0.49,0.47,Short,TRUE,intact,intact,intact
2008-10-03,Friday,DXP,Short,TRUE,intact,broken,broken,DX,GREEN,Long,TRUE,04:15,1.8788,-0.2273,,0.6818,above,broken,broken,broken,RX,GREEN,-0.28,-0.1,Long,TRUE,broken,broken,broken
2008-10-06,Monday,DXP,Long,FALSE,intact,intact,intact,DXP,RED,Short,TRUE,04:10,1.8462,-0.6308,,0.6,below,broken,broken,broken,RX,RED,-1.01,-1.19,Short,TRUE,intact,broken,intact
2008-10-07,Tuesday,DXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Short,FALSE,04:10,1.9714,-1.6429,07:00,-0.5286,inside,broken,broken,broken,RX,RED,-0.55,-0.6,Short,TRUE,intact,intact,broken
2008-10-08,Wednesday,DXP,Long,FALSE,intact,intact,broken,DXP,RED,Short,FALSE,04:00,1.0612,-3.9796,07:00,-1.7857,above,broken,broken,broken,UX,GREEN,-1.97,-1.84,Short,TRUE,intact,broken,broken
2008-10-09,Thursday,RC,Short,TRUE,broken,broken,broken,RX,GREEN,Long,TRUE,04:35,1.0667,0,,0.0571,inside,intact,broken,intact,RX,RED,-0.41,-0.29,Short,TRUE,intact,broken,intact
2008-10-10,Friday,DXP,Short,TRUE,intact,intact,intact,DXP,RED,Long,FALSE,04:05,2.6857,-4.4,05:15,0.7429,above,broken,broken,intact,RX,GREEN,-4.02,-4.63,Short,TRUE,intact,intact,intact
2008-10-13,Monday,RC,Long,FALSE,broken,broken,broken,UXP,RED,Long,TRUE,08:10,1.8704,0.3519,,0.8148,above,intact,broken,broken,RX,RED,-0.96,-1.19,Long,TRUE,intact,broken,broken
2008-10-14,Tuesday,UXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,06:05,0.434,-0.3774,,0.1132,inside,broken,intact,intact,DXP,RED,-1.83,-2,Short,TRUE,broken,broken,intact
2008-10-15,Wednesday,DXP,Short,TRUE,broken,broken,broken,RC,RED,Short,TRUE,04:20,8.5854,0.0732,,7.6098,below,intact,intact,intact,DXP,RED,7.09,6.81,Short,TRUE,intact,intact,intact
2008-10-16,Thursday,DXP,Short,TRUE,intact,intact,broken,DXP,RED,Long,TRUE,04:00,3.0317,-0.5397,,2.0476,above,intact,intact,broken,UXP,RED,1.78,1.88,Short,TRUE,broken,broken,intact
2008-10-17,Friday,RC,Short,TRUE,broken,intact,intact,DX,RED,Short,TRUE,04:15,1.1655,-0.259,,0.5612,below,intact,intact,broken,DX,GREEN,0.36,0.26,Long,TRUE,intact,intact,broken
2008-10-20,Monday,UXP,Long,TRUE,intact,intact,intact,UXP,RED,Short,FALSE,04:05,0.6981,-1.8679,06:20,-0.7925,inside,broken,broken,broken,RX,GREEN,-0.67,-0.95,Short,FALSE,intact,intact,broken
2008-10-21,Tuesday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,07:30,0.9091,-0.0248,,0.6198,below,intact,intact,intact,DXP,GREEN,1.17,1.24,Short,TRUE,intact,intact,intact
2008-10-22,Wednesday,DXP,Short,TRUE,intact,intact,intact,DXP,RED,Long,TRUE,05:05,0.4259,-0.8333,,-0.3148,inside,broken,intact,intact,DXP,RED,-2.31,-2.21,Short,TRUE,intact,intact,intact
2008-10-23,Thursday,DXP,Short,TRUE,broken,broken,broken,RX,GREEN,Short,TRUE,08:00,1.0096,-0.2404,,0.6442,below,broken,broken,broken,D,RED,-0.4,-0.38,Long,TRUE,broken,broken,broken
2008-10-24,Friday,UXP,Short,TRUE,intact,intact,intact,DXP,Neutral,Short,TRUE,04:15,4.8267,0.2133,,4.2933,below,intact,intact,intact,DXP,GREEN,2.93,3.21,Neutral,Neutral,intact,intact,intact
2008-10-27,Monday,RC,Long,FALSE,broken,intact,intact,DXP,RED,Short,TRUE,04:25,0.6964,-0.7054,,-0.1964,inside,broken,broken,broken,U,GREEN,-0.95,-0.92,Long,FALSE,broken,intact,broken
2008-10-28,Tuesday,DX,Long,TRUE,intact,intact,intact,UXP,RED,Short,FALSE,04:00,0.9333,-2.2933,07:25,-1.9733,above,intact,broken,broken,RX,RED,-0.71,-0.78,Short,TRUE,intact,intact,broken
2008-10-29,Wednesday,UXP,Short,TRUE,intact,intact,broken,DX,RED,Short,FALSE,04:10,3.1429,-5.4857,06:25,-4.4571,above,intact,intact,intact,UXP,GREEN,-4.69,-4.76,Long,TRUE,intact,intact,intact
2008-10-30,Thursday,UXP,Long,TRUE,intact,intact,broken,UXP,RED,Short,TRUE,04:05,4.3846,0.2564,,1.8718,below,intact,intact,intact,DXP,RED,7.02,7.16,Short,TRUE,broken,broken,intact
2008-10-31,Friday,DXP,Short,TRUE,intact,intact,intact,DXP,GREEN,Short,FALSE,04:05,7.5385,-3,07:15,1.4615,below,broken,broken,broken,U,,-4.54,-4.77,,,intact,broken,broken
2008-11-04,Tuesday,DXP,Short,FALSE,broken,intact,broken,DXP,RED,Long,TRUE,05:25,2.1875,-0.0313,,1.4688,above,intact,intact,intact,UXP,GREEN,3.16,3.14,Long,TRUE,intact,intact,intact
2008-11-05,Wednesday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Long,TRUE,04:05,2.7761,-0.6716,,0.9701,above,intact,intact,broken,UXP,GREEN,1.2,1.21,Short,TRUE,intact,intact,intact
2008-11-06,Thursday,DXP,Long,FALSE,intact,intact,broken,DXP,RED,Long,FALSE,04:05,3.8571,-2.5714,07:05,-1.0857,inside,broken,intact,intact,DXP,RED,-3.85,-3.99,Short,TRUE,intact,intact,intact
2008-11-07,Friday,DXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:45,0.9518,-0.9639,,-0.2892,inside,broken,broken,broken,RX,GREEN,-0.54,-0.55,Long,FALSE,intact,intact,intact
